Tweet_ID,Username,Tweet_Text,Date_Time,City,Hashtags,Language,Sentiment_Score,Sentiment_Label,Emotion_Type,Topic_Category,Retweet_Count,Likes_Count,Weather_Data,Lowercase_Text,URLs_Found,Emojis,Contains_Question,Contains_Exclamation,Avg_Word_Length,Tokens,Tokens_No_Stopwords,Tokens_No_Punct,Lemmatized_Tokens,Cleaned_Text,Word_Count,Unique_Word_Count,Predicted_Emotion,Predicted_Topic
TWT452,user_962333,Health officials in Islamabad have noticed health risks related to air pollution as weather conditions shift.,10/23/2024 12:00:00 AM,Islamabad,#PakistanClimate,en,-0.16392,Negative,Health Hazard,Climate,3005,4087,air pollution,health officials in islamabad have noticed health risks related to air pollution as weather conditions shift.,[],[],FALSE,FALSE,5.875,"['health', 'officials', 'in', 'islamabad', 'have', 'noticed', 'health', 'risks', 'related', 'to', 'air', 'pollution', 'as', 'weather', 'conditions', 'shift', '.']","['health', 'officials', 'islamabad', 'noticed', 'health', 'risks', 'related', 'air', 'pollution', 'weather', 'conditions', 'shift', '.']","['health', 'officials', 'islamabad', 'noticed', 'health', 'risks', 'related', 'air', 'pollution', 'weather', 'conditions', 'shift']","['health', 'official', 'islamabad', 'noticed', 'health', 'risk', 'related', 'air', 'pollution', 'weather', 'condition', 'shift']",health official islamabad noticed health risk related air pollution weather condition shift,12,11,Health Hazard,Pollution
TWT453,user_319344,Environmental experts in Panjgur are reporting health risks related to flooding during ongoing environmental changes.,7/4/2020 12:00:00 AM,Panjgur,#Smog,en,-0.16392,Negative,Disaster Risk,Climate,4815,6770,flooding,environmental experts in panjgur are reporting health risks related to flooding during ongoing environmental changes.,[],[],FALSE,FALSE,6.866666667,"['environmental', 'experts', 'in', 'panjgur', 'are', 'reporting', 'health', 'risks', 'related', 'to', 'flooding', 'during', 'ongoing', 'environmental', 'changes', '.']","['environmental', 'experts', 'panjgur', 'reporting', 'health', 'risks', 'related', 'flooding', 'ongoing', 'environmental', 'changes', '.']","['environmental', 'experts', 'panjgur', 'reporting', 'health', 'risks', 'related', 'flooding', 'ongoing', 'environmental', 'changes']","['environmental', 'expert', 'panjgur', 'reporting', 'health', 'risk', 'related', 'flooding', 'ongoing', 'environmental', 'change']",environmental expert panjgur reporting health risk related flooding ongoing environmental change,11,10,Severe Disaster Concern,Disaster
TWT454,user_176061,Local communities in Bannu have noticed economic pressure related to water scarcity during ongoing environmental changes.,1/29/2023 12:00:00 AM,Bannu,#Floods,en,-0.150933333,Negative,Resource Crisis,Climate,84,1610,water scarcity,local communities in bannu have noticed economic pressure related to water scarcity during ongoing environmental changes.,[],[],FALSE,FALSE,6.625,"['local', 'communities', 'in', 'bannu', 'have', 'noticed', 'economic', 'pressure', 'related', 'to', 'water', 'scarcity', 'during', 'ongoing', 'environmental', 'changes', '.']","['local', 'communities', 'bannu', 'noticed', 'economic', 'pressure', 'related', 'water', 'scarcity', 'ongoing', 'environmental', 'changes', '.']","['local', 'communities', 'bannu', 'noticed', 'economic', 'pressure', 'related', 'water', 'scarcity', 'ongoing', 'environmental', 'changes']","['local', 'community', 'bannu', 'noticed', 'economic', 'pressure', 'related', 'water', 'scarcity', 'ongoing', 'environmental', 'change']",local community bannu noticed economic pressure related water scarcity ongoing environmental change,12,12,Resource Crisis,Resource Issue
TWT455,user_172625,Climate researchers in Turbat are discussing environmental challenges related to heavy rainfall after recent reports.,4/11/2022 12:00:00 AM,Turbat,#Smog,en,0.019653333,Neutral,Disaster Risk,Climate,685,8362,heavy rainfall,climate researchers in turbat are discussing environmental challenges related to heavy rainfall after recent reports.,[],[],FALSE,FALSE,6.866666667,"['climate', 'researchers', 'in', 'turbat', 'are', 'discussing', 'environmental', 'challenges', 'related', 'to', 'heavy', 'rainfall', 'after', 'recent', 'reports', '.']","['climate', 'researchers', 'turbat', 'discussing', 'environmental', 'challenges', 'related', 'heavy', 'rainfall', 'recent', 'reports', '.']","['climate', 'researchers', 'turbat', 'discussing', 'environmental', 'challenges', 'related', 'heavy', 'rainfall', 'recent', 'reports']","['climate', 'researcher', 'turbat', 'discussing', 'environmental', 'challenge', 'related', 'heavy', 'rainfall', 'recent', 'report']",climate researcher turbat discussing environmental challenge related heavy rainfall recent report,11,11,General Disaster Discussion,Disaster
TWT456,user_190829,Citizens in Kohat are discussing environmental challenges related to climate change in recent months.,10/21/2023 12:00:00 AM,Kohat,#Heatwave,en,0.04632,Neutral,Climate Concern,Climate,419,9239,climate change,citizens in kohat are discussing environmental challenges related to climate change in recent months.,[],[],FALSE,FALSE,6.285714286,"['citizens', 'in', 'kohat', 'are', 'discussing', 'environmental', 'challenges', 'related', 'to', 'climate', 'change', 'in', 'recent', 'months', '.']","['citizens', 'kohat', 'discussing', 'environmental', 'challenges', 'related', 'climate', 'change', 'recent', 'months', '.']","['citizens', 'kohat', 'discussing', 'environmental', 'challenges', 'related', 'climate', 'change', 'recent', 'months']","['citizen', 'kohat', 'discussing', 'environmental', 'challenge', 'related', 'climate', 'change', 'recent', 'month']",citizen kohat discussing environmental challenge related climate change recent month,10,10,Climate Awareness,Climate Change
TWT457,user_995369,Local communities in Peshawar are reporting serious impacts related to air pollution as weather conditions shift.,7/25/2020 12:00:00 AM,Peshawar,#Smog,en,-0.090764444,Neutral,Health Hazard,Climate,3825,2637,air pollution,local communities in peshawar are reporting serious impacts related to air pollution as weather conditions shift.,[],[],FALSE,FALSE,6.125,"['local', 'communities', 'in', 'peshawar', 'are', 'reporting', 'serious', 'impacts', 'related', 'to', 'air', 'pollution', 'as', 'weather', 'conditions', 'shift', '.']","['local', 'communities', 'peshawar', 'reporting', 'serious', 'impacts', 'related', 'air', 'pollution', 'weather', 'conditions', 'shift', '.']","['local', 'communities', 'peshawar', 'reporting', 'serious', 'impacts', 'related', 'air', 'pollution', 'weather', 'conditions', 'shift']","['local', 'community', 'peshawar', 'reporting', 'serious', 'impact', 'related', 'air', 'pollution', 'weather', 'condition', 'shift']",local community peshawar reporting serious impact related air pollution weather condition shift,12,12,Health Hazard,Pollution
TWT458,user_124240,Local communities in Okara are reporting environmental challenges related to air pollution in recent months.,5/2/2021 12:00:00 AM,Okara,#ClimateChange,en,0.04632,Neutral,Health Hazard,Climate,4219,2388,air pollution,local communities in okara are reporting environmental challenges related to air pollution in recent months.,[],[],FALSE,FALSE,6.266666667,"['local', 'communities', 'in', 'okara', 'are', 'reporting', 'environmental', 'challenges', 'related', 'to', 'air', 'pollution', 'in', 'recent', 'months', '.']","['local', 'communities', 'okara', 'reporting', 'environmental', 'challenges', 'related', 'air', 'pollution', 'recent', 'months', '.']","['local', 'communities', 'okara', 'reporting', 'environmental', 'challenges', 'related', 'air', 'pollution', 'recent', 'months']","['local', 'community', 'okara', 'reporting', 'environmental', 'challenge', 'related', 'air', 'pollution', 'recent', 'month']",local community okara reporting environmental challenge related air pollution recent month,11,11,Environmental Awareness,Pollution
TWT459,user_460151,Local communities in Bannu are reporting serious impacts related to extreme weather due to changing climate patterns.,4/24/2018 12:00:00 AM,Bannu,#Environment,en,-0.092986667,Neutral,Climate Concern,Climate,4833,5579,extreme weather,local communities in bannu are reporting serious impacts related to extreme weather due to changing climate patterns.,[],[],FALSE,FALSE,5.941176471,"['local', 'communities', 'in', 'bannu', 'are', 'reporting', 'serious', 'impacts', 'related', 'to', 'extreme', 'weather', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['local', 'communities', 'bannu', 'reporting', 'serious', 'impacts', 'related', 'extreme', 'weather', 'due', 'changing', 'climate', 'patterns', '.']","['local', 'communities', 'bannu', 'reporting', 'serious', 'impacts', 'related', 'extreme', 'weather', 'due', 'changing', 'climate', 'patterns']","['local', 'community', 'bannu', 'reporting', 'serious', 'impact', 'related', 'extreme', 'weather', 'due', 'changing', 'climate', 'pattern']",local community bannu reporting serious impact related extreme weather due changing climate pattern,13,13,Negative Climate Concern,General
TWT460,user_530692,Environmental experts in Attock are observing serious impacts related to drought in recent months.,12/24/2020 12:00:00 AM,Attock,#GlobalWarming,en,-0.090764444,Neutral,Resource Crisis,Climate,4282,8155,drought,environmental experts in attock are observing serious impacts related to drought in recent months.,[],[],FALSE,FALSE,6.071428571,"['environmental', 'experts', 'in', 'attock', 'are', 'observing', 'serious', 'impacts', 'related', 'to', 'drought', 'in', 'recent', 'months', '.']","['environmental', 'experts', 'attock', 'observing', 'serious', 'impacts', 'related', 'drought', 'recent', 'months', '.']","['environmental', 'experts', 'attock', 'observing', 'serious', 'impacts', 'related', 'drought', 'recent', 'months']","['environmental', 'expert', 'attock', 'observing', 'serious', 'impact', 'related', 'drought', 'recent', 'month']",environmental expert attock observing serious impact related drought recent month,10,10,Severe Disaster Concern,Disaster
TWT461,user_934585,Residents in Kohat are observing long-term effects related to extreme weather after recent reports.,11/20/2020 12:00:00 AM,Kohat,#Smog,en,-0.016666667,Neutral,Climate Concern,Climate,3587,1372,extreme weather,residents in kohat are observing long-term effects related to extreme weather after recent reports.,[],[],FALSE,FALSE,6.142857143,"['residents', 'in', 'kohat', 'are', 'observing', 'long-term', 'effects', 'related', 'to', 'extreme', 'weather', 'after', 'recent', 'reports', '.']","['residents', 'kohat', 'observing', 'long-term', 'effects', 'related', 'extreme', 'weather', 'recent', 'reports', '.']","['residents', 'kohat', 'observing', 'long-term', 'effects', 'related', 'extreme', 'weather', 'recent', 'reports']","['resident', 'kohat', 'observing', 'long-term', 'effect', 'related', 'extreme', 'weather', 'recent', 'report']",resident kohat observing long-term effect related extreme weather recent report,10,10,Negative Climate Concern,General
TWT462,user_934339,Residents in Bahawalpur are raising concerns about environmental challenges related to heatwave during ongoing environmental changes.,5/10/2022 12:00:00 AM,Bahawalpur,#Smog,en,0.04632,Neutral,Climate Stress,Climate,351,1680,heatwave,residents in bahawalpur are raising concerns about environmental challenges related to heatwave during ongoing environmental changes.,[],[],FALSE,FALSE,7.375,"['residents', 'in', 'bahawalpur', 'are', 'raising', 'concerns', 'about', 'environmental', 'challenges', 'related', 'to', 'heatwave', 'during', 'ongoing', 'environmental', 'changes', '.']","['residents', 'bahawalpur', 'raising', 'concerns', 'environmental', 'challenges', 'related', 'heatwave', 'ongoing', 'environmental', 'changes', '.']","['residents', 'bahawalpur', 'raising', 'concerns', 'environmental', 'challenges', 'related', 'heatwave', 'ongoing', 'environmental', 'changes']","['resident', 'bahawalpur', 'raising', 'concern', 'environmental', 'challenge', 'related', 'heatwave', 'ongoing', 'environmental', 'change']",resident bahawalpur raising concern environmental challenge related heatwave ongoing environmental change,11,10,General Disaster Discussion,Disaster
TWT463,user_90474,Health officials in Shikarpur are observing health risks related to drought as weather conditions shift.,10/27/2021 12:00:00 AM,Shikarpur,#Heatwave,en,-0.16392,Negative,Resource Crisis,Climate,2851,887,drought,health officials in shikarpur are observing health risks related to drought as weather conditions shift.,[],[],FALSE,FALSE,6,"['health', 'officials', 'in', 'shikarpur', 'are', 'observing', 'health', 'risks', 'related', 'to', 'drought', 'as', 'weather', 'conditions', 'shift', '.']","['health', 'officials', 'shikarpur', 'observing', 'health', 'risks', 'related', 'drought', 'weather', 'conditions', 'shift', '.']","['health', 'officials', 'shikarpur', 'observing', 'health', 'risks', 'related', 'drought', 'weather', 'conditions', 'shift']","['health', 'official', 'shikarpur', 'observing', 'health', 'risk', 'related', 'drought', 'weather', 'condition', 'shift']",health official shikarpur observing health risk related drought weather condition shift,11,10,Severe Disaster Concern,Disaster
TWT464,user_402830,Environmental experts in Abbottabad are experiencing public safety issues related to heatwave due to changing climate patterns.,6/8/2019 12:00:00 AM,Abbottabad,#Floods,en,0.236233333,Positive,Climate Stress,Climate,2640,2792,heatwave,environmental experts in abbottabad are experiencing public safety issues related to heatwave due to changing climate patterns.,[],[],FALSE,FALSE,6.529411765,"['environmental', 'experts', 'in', 'abbottabad', 'are', 'experiencing', 'public', 'safety', 'issues', 'related', 'to', 'heatwave', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['environmental', 'experts', 'abbottabad', 'experiencing', 'public', 'safety', 'issues', 'related', 'heatwave', 'due', 'changing', 'climate', 'patterns', '.']","['environmental', 'experts', 'abbottabad', 'experiencing', 'public', 'safety', 'issues', 'related', 'heatwave', 'due', 'changing', 'climate', 'patterns']","['environmental', 'expert', 'abbottabad', 'experiencing', 'public', 'safety', 'issue', 'related', 'heatwave', 'due', 'changing', 'climate', 'pattern']",environmental expert abbottabad experiencing public safety issue related heatwave due changing climate pattern,13,13,General Disaster Discussion,Disaster
